"X756";"X382";"X692";"X702";"X762";"X733";"N13";"N32";"X696";"X687";"X364";"X774";"X358";"X380";"X794";"X700";"X351";"X344";"X416";"X802";"N18";"X369";"X758";"X805";"X418";"X789";"X348";"X343";"N58";"X379";"X362";"X795";"X803";"N16";"X393";"X759";"N72";"X751";"X701";"X792";"X350";"N40";"X780";"X689";"X783";"N46";"N69";"X699";"X763";"N71";"X693";"N42";"N26";"X791";"X706";"X757"
"C01-H02";0,561859573;6,907038661;-0,04875711;-0,090792489;0,05322038;-0,908880509;-0,136652347;0,609489513;-0,464296212;0,031005061;0,00686723;-0,208413675;-0,139219172;0,024514238;-0,423683974;-0,338000773;0,150822246;-0,013283982;0,284705727;-0,635270988;-0,658005733;0,296364376;-0,156484129;-0,594998203;0,293984061;-0,265186577;0,046419727;-0,243068931;-0,438646715;0,062395484;-0,220572874;0,097231539;-0,176603307;0,15416532;-0,245262944;-0,668437473;-0,332400266;-0,246121857;-0,037465089;-0,147523294;0,124392391;-0,399167518;1,181651275;-0,361771056;-0,466370035;0,254485311;0,342200418;-0,566735745;0,028555134;-0,029146264;-0,618736959;-0,381793758;0,033013403;0,126013702;-0,619022425;-0,428723615
"C01-L02";0,762436679;-4,892118506;-0,446867606;0,039592804;-0,370474557;0,581493824;1,036943957;1,253870598;0,693879866;0,732330036;1,212379991;0,71046175;-0,127477288;-0,42608174;0,625807651;-0,22453298;-0,852866689;0,200259938;-1,379578239;-0,019148889;-0,026300605;-0,023108279;-0,542788174;0,39741341;0,602974629;0,222611926;0,388896266;0,140484682;-0,722037774;0,142475382;0,618352942;0,057101004;0,494868753;0,078548025;0,450922869;0,31452781;0,662679334;-0,120750961;-0,433250734;-0,427145238;-0,101216639;-2,294221765;0,409760466;0,732363356;-0,243550016;0,037358194;-1,532114486;0,466118904;0,741654386;-1,006346635;0,664778287;-2,239323196;0,77506862;0,136824375;0,497903309;1,415177721
"C02-A09";-1,366716224;0,590130335;-1,531069486;-0,907963879;-1,337597743;0,032499019;0,453349414;0,709842221;-0,09593817;0,448585925;0,035000601;0,055029558;0,472195376;-0,877912971;0,654865687;-0,273412392;-0,313759828;0,213861973;-2,005237259;0,892429878;0,720848482;0,84337772;-0,597793239;0,131228624;0,266626226;0,218698672;0,555321296;0,25370055;-0,713848341;0,259700735;0,846185333;0,645375126;0,595255056;0,369887261;0,526588024;-0,01624202;0,266739434;-0,47306193;-1,093660263;-0,587626427;-0,513331104;-2,815779473;0,93214431;0,899699834;-0,147420386;-0,185579181;-2,13619536;0,817681561;1,057524375;-0,624684025;1,214056548;-2,990003199;1,573123712;0,379417436;0,971303623;1,957522926
"C02-B01";-0,055055807;0,232875057;-1,147265878;-1,316164969;-1,244535303;-0,047127955;0,61252448;-0,386442292;-0,453987562;0,166842628;0,147760354;1,342189098;1,078489456;-0,793856119;0,289839277;-0,477508334;-1,420103286;0,70995109;-1,753966033;-0,1294194;1,509105899;0,048507919;-0,542513501;-0,545764904;0,646509289;-0,259902722;0,227916612;-0,1592204;0,495916345;0,769234394;1,280407926;0,728302806;0,764303385;-0,148652606;0,347026304;0,319934164;0,674365429;-0,174953574;-0,639348668;-0,402512381;-0,381931516;-2,184948703;1,055447223;1,30950711;-0,234734658;0,020603588;-1,391692237;0,578197277;0,849252512;-1,798427749;1,455745905;-3,552966983;0,908300103;0,627016149;0,400149113;1,507165978
"C02-B11";-0,909861898;0,516869505;-1,147185092;-0,838489239;-2,064251905;0,463231879;0,566781683;0,133294487;0,161168601;-0,049194349;0,157520548;-0,077523865;0,069784654;-0,519158349;0,274596379;0,337207659;-1,014834148;0,127115629;-1,649800173;0,356960964;0,684620228;0,155810245;-1,208904002;-0,275341443;0,886805608;-0,076634961;0,220084619;0,288865683;-0,553378104;0,51647756;0,876304621;0,963701166;0,486490465;0,650386146;1,04203414;0,022435699;0,519504868;-0,623920742;-0,808660359;-0,59468109;-0,273015217;-2,662546466;0,894412084;1,120555778;0,094618995;0,128944528;-1,642539017;1,264302329;1,307686706;-0,853409894;1,171689816;-3,414902464;1,439075622;0,180955878;1,06967881;1,569895588
"C02-F03";-1,368511523;0,958307468;-0,864886088;-1,365646054;-2,186080163;-0,205655885;0,733940509;-0,875687963;0,058309049;0,038761976;-0,190847785;0,79947806;0,281379718;-1,118239854;0,835767088;0,160971923;-0,592654095;0,888954991;-1,297612552;0,537650481;0,192128778;0,850274916;-0,713032749;-0,415436405;0,753243649;0,372288418;0,601107053;0,423248471;-0,222035431;0,801086946;1,214076948;0,802697098;0,750780527;0,116825139;0,64073301;-0,396227879;0,65336371;-0,036741102;-1,496736304;-0,225572021;-0,645855361;-2,516372552;0,851544185;0,902310543;-0,525432673;0,003443001;-1,574934574;0,934960458;0,776462399;-0,860989987;1,531119074;-2,903264416;0,925781266;0,504633005;0,383628079;1,957846489
"C02-L07";-1,351553901;-0,900039298;0,572737496;-0,270772429;-0,622551409;0,221879256;0,402438424;1,541194199;-0,549372385;-0,328774438;0,139756312;-0,007071155;1,792180158;-0,000652583;-0,95582873;-0,237266142;-1,30195025;-0,529359137;1,389653502;-0,845871265;-2,715150214;-1,855711535;-3,12446592;-1,642997703;0,922704857;-0,034239339;0,497873055;0,147354673;0,522283786;0,997757318;0,054193447;2,273201167;0,612610772;1,057172989;0,912242328;-0,484133556;-0,158529269;0,3567558;0,741905118;0,383955636;0,17998783;0,227076023;-0,107567086;-0,354212057;0,231937908;0,748997778;1,252697178;0,553527;0,705550423;0,577648488;-0,060788174;-0,330425719;-1,085197281;0,472053025;-0,425300914;-0,8945562
"C03-B04";-0,948694227;-1,328314188;0,005411824;-0,09022431;-0,782130289;1,405307011;-1,119622753;1,529805757;0,431419965;-0,231651236;-1,433824723;-0,799916823;-0,011189086;0,281926175;-0,544086608;0,751318207;0,911630143;-1,700402302;1,261269063;-1,150922115;-0,661079849;0,362805067;-1,619289762;-0,891652169;-0,30565276;-0,217096526;1,150254947;0,921913845;0,549830479;0,830839804;0,216016509;-0,302916579;-0,609483188;2,015578523;-1,310251697;-0,424379715;2,956768222;1,4239998;-0,442978188;0,467792631;-0,734006315;1,24494566;0,378000174;1,219967966;-1,180681931;-0,363553798;-0,057452241;0,256462741;-0,290912314;0,110621113;-0,980919782;-0,921063155;0,377151681;-0,149899817;1,062930741;-1,491669293
"C03-G04";0,828483036;3,033504496;-0,759295592;1,456109859;0,802329403;0,679144617;-1,738037916;0,863519115;-0,318355188;1,311173888;-1,010824588;0,343690187;0,248129424;0,531188396;0,188135033;-0,281264835;2,398470332;0,712306517;1,208979165;-0,891237165;0,432043151;0,031601702;0,321025578;0,406023877;-0,11720015;-0,483773536;-1,612424982;-1,032374659;-0,873359745;-0,709623025;-0,427743975;-1,052753323;0,41581701;0,137920372;-2,924801206;0,382317017;0,21919114;-1,235846532;-0,348583863;-0,490994111;0,039500932;1,415741183;0,559516066;0,068499194;1,099407182;-0,623846398;-0,2397316;0,358324773;0,197940106;0,52958376;-1,154296033;-0,164295415;-1,448774523;-0,547317658;-0,406337533;-0,636638964
"C03-J05";-0,390904797;0,126725525;-0,977503251;-0,463704653;2,084141594;0,082954713;-0,734192282;1,32568574;0,045912639;0,588948029;0,289103488;0,137078761;1,832249936;-0,116151762;0,861894836;-1,179470187;-1,992857948;0,398819289;-1,560414175;-1,738932979;-2,584035641;-1,183473968;0,103603128;-0,652210935;0,187494305;0,334091284;1,312579952;1,585525151;-0,489240289;-1,450781269;0,263265101;-0,382140034;0,162491025;0,304391099;1,571784708;0,39493627;0,035083466;1,061369042;-0,025916775;-0,54300602;1,300060519;1,036304944;-0,059842213;-0,969445639;0,722138125;-0,896391582;-0,843892587;-0,570123999;0,288416086;-0,266020637;-0,256233337;1,330874233;-0,4593246;0,181225263;-0,549917728;1,972928555
"C03-L09";0,695752296;0,921362677;-0,84657482;2,033997259;-0,270903287;0,460890227;0,363487694;-0,16614954;4,687296105;-0,217104551;0,980050776;-0,445886379;0,201356597;-0,273353046;0,288525677;-0,308860019;1,085516264;0,15020359;-0,535889132;-0,222159824;1,094181885;0,095044046;-0,366935282;0,758494624;-0,534389309;-0,6310096;-0,168595357;-0,314465741;-0,702313693;-0,92934081;-0,206744257;0,129281801;1,789698836;1,33161246;0,061198434;-0,665268039;0,270219821;-0,294221989;-0,726928601;-1,085641772;-0,762843711;-1,178829653;-0,644483466;0,09889056;-0,817780044;-0,612481652;-1,425266125;-0,992653469;2,115462551;-0,11822911;-0,467812953;-0,850125152;-0,802298301;-0,225200457;-0,04352158;-0,214152343
"C04-C05";1,408855954;0,149455849;-0,66220505;-1,092635149;-0,320459635;-0,503769722;-0,643467161;1,301390269;2,070437233;0,493119107;0,435291639;0,477297716;2,007982736;-0,270997543;1,428566657;-0,926860684;1,322038048;-0,961035057;-0,420085751;-0,7741849;0,584048529;-0,932012422;-0,16344377;1,71872112;0,225835587;-1,200454767;0,671481688;-0,001872671;-0,961191725;-1,08728257;-0,684187762;0,234188316;-0,544743385;-0,57670445;0,455532535;-0,41814234;-0,257530893;-0,250984318;-0,775990906;-1,087708155;0,802059697;-0,284115494;-0,27426439;-0,966357106;0,256249322;-0,689416485;-1,3028414;-0,185960974;3,774962443;0,838974984;-0,676680847;0,396502159;-0,467803331;0,863645133;-1,211161951;0,439469548
"C04-C10";-1,162780984;1,30355922;-0,90595422;-0,555106106;-2,852025348;0,437165281;0,459315785;0,623359447;-0,51314814;-0,314626491;0,037400732;0,425780242;0,402472676;-1,111157454;0,85720045;-0,293801315;-1,022833897;0,569095723;-2,074327983;0,852225724;0,150400313;0,085556704;-0,626376352;-0,378393273;0,763301703;0,055526298;0,652645937;0,850155298;-0,164046663;0,266573398;0,88761593;0,731979455;0,09872677;0,240953948;0,636679673;-0,17407437;0,522965276;-0,235649464;-0,930932373;-0,311793823;0,149573023;-2,552464907;0,814958834;1,048875855;0,132718616;0,378256361;-1,394554746;0,759381515;1,297474578;-1,329850153;0,725470408;-2,672550605;1,220622878;0,160998951;0,640083119;2,021150187
"C04-C12";-1,190674156;1,342234401;-1,031175237;-0,673275571;-2,271205793;0,266245821;0,606803632;0,225544788;0,220853587;0,084412447;0,423396304;0,36897134;0,052567242;-1,44885114;0,821519407;-0,474814801;-0,560841436;0,859192346;-2,302566912;0,482120625;-0,509742118;0,588958531;-0,647393817;-0,569715043;0,59534281;0,013287584;0,508722466;0,640662425;-0,137166306;0,001804245;0,599420241;0,289739869;-0,009820782;0,723734042;0,986253163;-0,110971266;0,156132516;0,012091561;-0,79358845;-0,49678484;-0,381499196;-2,962594918;1,206507668;0,994354432;0,031584413;0,305144275;-1,903369387;0,810341053;1,232256875;-0,746842041;1,291752529;-2,300786871;1,00594095;0,168284808;1,043389829;1,608870291
"C04-F01";-1,201559472;2,448473499;-0,754838515;-0,539432716;-1,91551331;0,413006919;0,121201008;0,220446898;-0,191660396;-0,277439138;0,222077867;0,056529214;0,063070317;-1,477816781;1,145154532;0,282062438;-0,244456605;0,761996148;-1,803101618;0,764591608;-0,371026746;0,637833949;-0,81740313;-0,156902128;0,994665103;0,297035808;0,106037631;-0,292393197;-0,370617433;-0,098186341;0,547905133;0,001920676;0,074087967;0,432166549;0,29498605;0,037856597;0,287850411;-0,503313574;-0,715384775;-0,747811235;-0,456898669;-3,223659342;0,816853569;1,014535879;0,01732114;0,074748529;-1,511756287;0,84220813;1,339955546;-0,990000478;1,016699046;-2,077206281;1,579839606;0,27005623;0,721861099;1,918537953
"C04-F03";-1,934301329;-0,423685525;1,363280282;-1,43726962;-0,892450862;0,010107115;0,449613351;-1,880438201;0,45317332;-1,015507121;-2,681819088;-0,13067093;-0,950608233;-0,641381413;-0,455452854;0,105229272;1,347352903;0,556863859;1,061422011;1,140674074;-1,896954721;1,952465188;0,275191816;0,132998254;1,629100412;-0,096713484;0,057495968;-0,776411763;1,16998971;1,486425226;-0,038826738;1,714582007;0,136096778;-0,099952855;-0,905539617;0,238772857;0,673426449;-0,594576886;0,278336574;0,294120795;-1,195064248;-0,74466646;-0,10038857;0,820701212;0,193417699;0,110695563;0,301634844;0,522577542;0,386958919;0,321351583;-0,270511987;0,876070311;0,645561979;-1,555609192;0,363297135;-1,339999464
"C04-I03";-1,239849769;1,037756395;-0,652182145;-0,569510121;-2,050693531;0,782161035;0,018103996;-0,183297225;0,592130689;0,211492433;-0,655908378;0,750650165;-0,024148165;-0,678584374;1,160293712;0,96731968;-0,429464591;0,870068732;-1,237506506;0,425082719;0,223701648;0,265131701;-0,564083212;-0,209904175;1,021181814;0,416427765;0,483623948;-0,179962648;0,360453124;-0,243384265;0,494637532;0,477590318;0,035645226;0,634662136;0,496003675;0,045206827;1,014324746;-0,369056789;-0,416991772;-0,222918515;-0,125941148;-3,414539111;0,844422335;-0,537442099;0,26304181;-0,054451417;-1,607511;0,313217966;1,159743424;-1,063744072;1,1388276;-3,426914104;0,653283333;0,262503161;0,051654195;2,141689676
"D01-I02";0,848806587;3,616769254;-0,403687979;0,470306873;0,236274813;-0,394913551;2,428476688;1,273184083;-0,805986334;-0,419109176;-0,747509059;-0,457144078;0,027960962;-0,617510001;-1,030757646;-0,614629977;1,293863185;0,723882155;-0,016390494;-0,703498976;-0,246062988;-0,057934402;-0,365649666;-1,447753691;1,591806312;0,062070831;-1,169475774;-0,290571337;-1,442248273;-0,62543874;-0,263853478;1,559319784;1,42074378;0,424224987;-1,063745463;1,074333529;-0,726690619;-0,597608486;-0,398012027;-0,661749551;0,819530835;-0,854839123;-1,293548262;-0,525190386;-0,077582477;0,3502424;-0,061798056;-0,290892555;0,872149418;-0,724423518;-0,396299684;1,540563403;-1,18018543;0,086422547;-0,211491564;-0,721575954
"D01-J09";-1,696839984;-1,844630052;1,942725348;0,589188789;0,933129578;-0,13000308;0,697103004;-1,735697233;-0,656618922;0,931857813;0,852411135;0,666081007;0,484545455;1,081733185;-0,468681061;0,784911512;-1,04093304;0,739670531;1,459579383;1,029970284;-1,675584256;-1,460037435;-0,539116069;-0,188290389;-0,317590799;2,566996428;-0,699105941;-0,832971765;-0,70788683;-1,2386261;0,016987229;0,921290488;0,085398197;0,286754357;-0,255963943;-0,796301668;-0,632738209;0,125211802;0,140099939;-0,31706662;0,942469686;-0,827110941;1,068240608;-2,285267008;0,290713225;0,005889034;0,470555233;-0,600416482;0,79275511;-0,470327899;1,657109737;-0,150927171;0,224403922;1,014526835;0,122223719;-0,896596683
"D02-A10";-2,660275802;-0,493461162;-1,203804456;-0,130995281;-0,924815054;-0,013808316;-0,911540949;-0,575982825;-0,363298398;-0,993021956;-2,276883399;-0,921780678;-0,39312851;-1,057860437;0,339896523;-0,223745573;0,312987263;0,673900715;0,452251805;0,882790564;0,731848413;1,18004071;0,365195577;-1,024157493;1,279260139;0,038376958;0,234732052;0,430826241;0,220069569;0,441126216;-0,133688405;0,250637843;-0,221671804;0,42513348;0,721680523;-0,712311276;0,973912846;-0,552288068;-0,60718791;-0,403262809;-1,742230803;-0,961180147;0,45554404;1,741967191;-0,899391634;1,04332721;-1,246787953;0,860942498;1,21235518;-1,367128999;1,127814834;-0,198590164;1,382244543;1,393551064;1,425150229;2,133085006
"D02-D03";0,932565102;0,593438436;0,031722644;0,086959401;0,167128448;-1,19764214;-0,143304088;-0,128373211;-0,467663765;0,373667109;-0,012161149;1,298011812;0,527828758;-0,551647089;-0,19750067;-0,580350283;0,163713534;0,650099602;-0,225445372;-0,459918461;0,600791432;-0,110802744;0,318876435;6,187153464;-0,444751972;-0,131029356;-0,362526031;-0,204234181;-0,90200549;-1,553585211;1,0450671;-1,221880502;-1,247385123;-0,168858784;-0,44850802;-0,098575812;-0,178113583;-0,97664533;-0,440239842;-0,07394669;-0,242493034;0,016494438;0,128851313;-0,389672835;-0,137782308;0,129582628;0,327376843;-0,545083503;0,200608203;-0,106012367;-0,388963042;0,799966155;0,022041659;0,181040745;-0,209123355;-0,070204802
"D02-D09";-0,180115493;3,412630059;-0,336339785;0,737260049;-0,227377096;-0,066316522;-0,26235066;-0,020532279;-0,004149607;-0,31874487;-0,38722875;-0,847103887;0,085084503;-0,484417861;0,054674885;5,643410811;1,014529348;-0,479022349;0,411427141;-0,069177648;0,211810663;0,079742055;0,171760685;0,020962694;-0,152958189;-0,284033843;-0,216262505;-0,14177778;-0,251058039;0,186702597;-0,286958816;-0,777099996;-0,744105196;-0,324481043;-0,404704268;0,037788425;-0,257724161;-0,701973274;-0,661145801;-0,348630878;1,766662692;-0,140383003;-0,263192322;0,071878264;-0,500877109;-0,821110529;0,155934307;-0,21252347;-0,484783986;-0,083149985;-0,23410915;0,019526207;-0,544543944;0,0197979;-0,193649168;-0,331507243
"D02-E07";-1,097475753;1,614597625;-0,789077558;-0,453115753;-1,680259758;0,522360707;1,033272962;0,056657711;0,319277057;0,776563338;0,830318151;1,629103403;0,113924676;-0,477640457;0,913009093;0,145122701;-0,921310264;0,122020043;-1,725024515;0,564200473;0,309872076;0,764791535;-0,149439928;-0,090220239;0,397410203;0,449579263;0,331635125;0,049817527;-0,555222173;-0,00689856;1,033788919;0,371702012;0,377840519;0,353821396;0,847815074;0,565602994;0,568871564;-0,266973596;-1,461788474;-0,703113341;-0,889101663;-3,410515689;0,625357951;0,171604593;-0,098362373;-0,111244263;-2,164411841;-0,194665;0,919777658;-1,489981989;0,771592293;-2,371928697;0,822184681;0,082012727;0,857207248;1,589115814
"D02-E08";-1,559208365;1,324126099;-1,643777143;0,700667586;3,383457575;-0,938017732;-0,568860801;0,26022831;1,337393158;-0,371389417;0,565768582;-0,226538415;1,669756143;0,151252809;0,647685905;1,189547577;0,36607986;0,636267795;0,847918165;0,045626362;0,226261682;-0,36622075;0,253871253;1,47684042;0,233446304;-0,039226427;0,167308612;-0,819584136;-1,347452069;-0,770093421;-1,137221227;1,599445687;2,015047962;0,151931008;-0,329867568;-0,062194371;-1,342577456;-1,273193492;-0,3779003;-0,293748692;0,096103727;-0,563078328;-0,263345715;-0,78315993;-1,233073661;0,31953174;-0,725600223;-1,009351705;-0,195121588;-0,909108652;-0,285980023;-1,569823749;-0,855861644;0,09105069;0,491758174;1,323306332
"D02-E12";1,649425481;0,177480981;-0,678053118;0,140061965;0,343640303;-0,069472915;1,155382785;5,835340044;-0,32345598;-1,108521227;-0,05187093;-0,916010173;-0,12096045;-0,228350612;-0,077825524;1,8808856;-0,626325784;-0,325880889;0,107384925;-0,590511503;-0,063505118;-0,621210588;0,243799726;0,259586331;0,098009406;-0,316441051;0,000323769;0,727352591;0,028715904;-0,394035313;-0,282507559;0,332722784;-0,362865936;-0,618821293;-0,643977523;-0,63854422;-0,890717347;0,267586232;-0,313160617;-0,037618458;-0,3733302;0,293993794;-1,137191694;-0,470965542;-0,227040321;0,216520623;0,841573179;-0,219139431;-0,550260192;-0,174792145;-0,829504459;1,533181889;-0,314331017;-0,191221103;-0,712029473;-0,342466071
"D02-F08";-1,099862796;0,822741052;-1,178417037;-1,415381008;-2,220125277;0,098550392;0,613559902;0,080249461;-0,700448231;0,373866988;0,469579915;0,786609608;0,189553384;-0,976008963;0,885204037;0,252884031;-1,508034111;0,352466433;-1,779283125;-0,662894392;-0,266843988;-0,8922747;-0,891294829;-0,874349707;1,473225965;0,089607412;0,892949548;0,53398628;-0,133411111;0,936183792;0,898489652;0,42210085;0,592017033;0,191166824;1,135529594;0,303847431;0,643115834;0,709721677;-1,039996938;-0,233528337;0,266047085;-2,342717809;0,955420535;1,045991085;-0,696041096;0,399047773;0,102917039;0,680765991;1,177806712;-2,127941401;0,701729664;-2,065988198;0,636814925;0,181080678;0,842182825;2,017761753
"D02-G12";-1,268911001;-1,475990976;0,633877349;0,249078311;0,535396528;0,887898698;-2,35966937;1,692588627;-1,322649406;0,289226468;-1,815508232;0,159835119;-0,391329676;-0,100884642;-0,450142288;-1,515616029;0,526556928;0,218318529;1,156358712;1,492080299;0,376580147;0,817130685;0,940972681;-0,812882255;-0,846090594;0,00171516;1,289104667;-1,627014529;0,508761691;-0,439899465;-0,404967842;-0,828182323;-0,644170533;1,76448501;-0,463823505;0,235419099;-0,125463254;-0,904658414;0,057538665;-0,582634154;-0,621035722;0,029201696;1,428830884;0,59786728;-0,256253997;-0,349269793;-0,754676901;0,393635199;1,642649202;-0,205701562;1,826730618;-1,497939245;-0,550939609;1,574245361;1,277528227;-0,463668283
"D02-J10";-0,173313963;1,56768278;-1,111449445;-0,597245379;-2,132435994;0,658170878;1,222062431;0,340883804;-0,39085495;0,055708926;0,381566792;0,812587178;0,480799479;-1,235071836;0,829273118;0,295425959;-0,944295936;0,0114852;-1,546735114;0,654984577;0,308655491;-0,060391438;-0,760765173;-0,367630714;0,333698452;0,244050474;-0,035459409;-0,353422264;-0,650455996;0,124651578;0,452517964;0,087260131;0,564200874;-0,069071024;-0,368026788;-0,155787845;0,47196898;-0,788269778;-0,779555388;-0,615113672;-0,298467652;-2,583414823;1,026385739;1,520985631;0,312585535;0,671278744;-1,285395537;1,066232203;1,116096727;-1,457099408;1,187216261;-2,890216663;1,357603368;0,078750766;1,117308807;2,074389482
