#nodeA	nodeB	score1
PRKCZ(5590)	MAPK1(5594)	0
PRKCZ(5590)	MAPK3(5595)	0
PRKCZ(5590)	MAP2K1(5604)	0
PRKCZ(5590)	MAP2K5(5607)	0
PRKCZ(5590)	PSEN1(5663)	0
PRKCZ(5590)	RAF1(5894)	0
PRKCZ(5590)	RELA(5970)	0
PRKCZ(5590)	STAT6(6778)	0
PRKCZ(5590)	TRAF6(7189)	0
PRKCZ(5590)	FADD(8772)	0
PRKCZ(5590)	FEZ1(9638)	0
PRKCZ(5590)	AKT3(10000)	0
PRKDC(5591)	MAPK8(5599)	0
PRKDC(5591)	RPA1(6117)	0
PRKDC(5591)	RPA2(6118)	0
PRKDC(5591)	SP1(6667)	0
PRKDC(5591)	SRF(6722)	0
PRKDC(5591)	TP53(7157)	0
PRKDC(5591)	WRN(7486)	0
PRKDC(5591)	XPA(7507)	0
PRKDC(5591)	XRCC4(7518)	0
PRKDC(5591)	XRCC5(7520)	0
PRKDC(5591)	EIF2S2(8894)	0
PRKDC(5591)	DCLRE1C(64421)	0
PRKDC(5591)	NBN(4683)	0
PRKDC(5591)	LIG4(3981)	0
PRKDC(5591)	ILF2(3608)	0
NBN(4683)	XRCC5(7520)	0
NBN(4683)	RAD50(10111)	0
NBN(4683)	DCLRE1C(64421)	0
LIG4(3981)	XRCC4(7518)	0
LIG4(3981)	SMC2L1(10592)	0
ILF2(3608)	SFRS12(140890)	0
PPP1R12A(4659)	PRKG1(5592)	0
PPP1R12A(4659)	ROCK1(6093)	0
PPP1R12A(4659)	M-RIP(23164)	0
MAPK1(5594)	MAPK8(5599)	0
MAPK1(5594)	MAP2K1(5604)	0
MAPK1(5594)	MAP2K2(5605)	0
MAPK1(5594)	PTPN1(5770)	0
MAPK1(5594)	PTPN7(5778)	0
MAPK1(5594)	PTPRE(5791)	0
MAPK1(5594)	PTPRR(5801)	0
MAPK1(5594)	RAF1(5894)	0
MAPK1(5594)	RB1(5925)	0
MAPK1(5594)	RET(5979)	0
MAPK1(5594)	RPS6KA1(6195)	0
MAPK1(5594)	RPS6KA2(6196)	0
MAPK1(5594)	RPS6KA3(6197)	0
MAPK1(5594)	RPS6KB1(6198)	0
MAPK1(5594)	RXRA(6256)	0
MAPK1(5594)	SHC1(6464)	0
MAPK1(5594)	SOS1(6654)	0
MAPK1(5594)	SP1(6667)	0
MAPK1(5594)	STAT3(6774)	0
MAPK1(5594)	STAT5A(6776)	0
MAPK1(5594)	STAT5B(6777)	0
MAPK1(5594)	TCF3(6929)	0
MAPK1(5594)	TNFRSF1A(7132)	0
MAPK1(5594)	TP53(7157)	0
MAPK1(5594)	TPR(7175)	0
MAPK1(5594)	TSC2(7249)	0
MAPK1(5594)	VAV1(7409)	0
MAPK1(5594)	ZFP36(7538)	0
MAPK1(5594)	NCOA3(8202)	0
MAPK1(5594)	TNFSF11(8600)	0
MAPK1(5594)	NCOA1(8648)	0
MAPK1(5594)	PEA15(8682)	0
MAPK1(5594)	TNFRSF25(8718)	0
MAPK1(5594)	IQGAP1(8826)	0
MAPK1(5594)	IER3(8870)	0
MAPK1(5594)	SH2D3C(10044)	0
MAPK1(5594)	KHDRBS1(10657)	0
MAPK1(5594)	EDD1(51366)	0
MAPK1(5594)	NDE1(54820)	0
MAPK1(5594)	CEP55(55165)	0
MAPK1(5594)	PPP1R9B(84687)	0
MAPK1(5594)	PLK3(1263)	0
MAPK1(5594)	DUSP7(1849)	0
MAPK1(5594)	DUSP5(1847)	0
MAPK1(5594)	DUSP2(1844)	0
PLK3(1263)	MAP2K1(5604)	0
PLK3(1263)	TP53(7157)	0
DUSP7(1849)	MAPK8(5599)	0
DUSP5(1847)	MAPK3(5595)	0
HMMR(3161)	MAPK3(5595)	0
MAPK3(5595)	MAPK8(5599)	0
MAPK3(5595)	MAP2K1(5604)	0
MAPK3(5595)	MAP2K2(5605)	0
MAPK3(5595)	MAP2K3(5606)	0
MAPK3(5595)	PTPN7(5778)	0
MAPK3(5595)	PTPN11(5781)	0
MAPK3(5595)	PTPRE(5791)	0
MAPK3(5595)	PTPRR(5801)	0
MAPK3(5595)	RAB4A(5867)	0
MAPK3(5595)	RAF1(5894)	0
MAPK3(5595)	RALGDS(5900)	0
MAPK3(5595)	RET(5979)	0
MAPK3(5595)	RPS6KA1(6195)	0
MAPK3(5595)	RPS6KA2(6196)	0
MAPK3(5595)	RPS6KA3(6197)	0
MAPK3(5595)	SP1(6667)	0
MAPK3(5595)	SPIB(6689)	0
MAPK3(5595)	STAT3(6774)	0
MAPK3(5595)	STAT5A(6776)	0
MAPK3(5595)	SYK(6850)	0
MAPK3(5595)	TAL1(6886)	0
MAPK3(5595)	TCF3(6929)	0
MAPK3(5595)	TOP2B(7155)	0
MAPK3(5595)	TP53(7157)	0
MAPK3(5595)	TNFSF11(8600)	0
MAPK3(5595)	PEA15(8682)	0
MAPK3(5595)	IER3(8870)	0
MAPK3(5595)	MAP3K14(9020)	0
MAPK6(5597)	XPO1(7514)	0
NFATC3(4775)	MAPK9(5601)	0
MAP2K1(5604)	RAF1(5894)	0
MAP2K1(5604)	RPS6KA2(6196)	0
MAP2K1(5604)	TRAF3(7187)	0
MAP2K1(5604)	TRAF6(7189)	0
MAP2K1(5604)	MAPK8IP3(23162)	0
MAP2K1(5604)	CPNE4(131034)	0
MAP2K1(5604)	PRKCI(5584)	0
PRKCI(5584)	MAP2K5(5607)	0
PRKCI(5584)	RAB4A(5867)	0
PRKCI(5584)	RAC1(5879)	0
MAP2K2(5605)	RAF1(5894)	0
MAPK7(5598)	MAP2K5(5607)	0
MAPK7(5598)	PTPRR(5801)	0
MAPK7(5598)	RAF1(5894)	0
MAPK7(5598)	RXRA(6256)	0
MAPK7(5598)	SGK(6446)	0
MAP2K6(5608)	RELA(5970)	0
MAP2K6(5608)	MAPK12(6300)	0
MAP2K6(5608)	STAT4(6775)	0
MAP2K6(5608)	MAP3K7(6885)	0
MAP2K6(5608)	TRAF6(7189)	0
MAP2K6(5608)	MAPK13(5603)	0
MAPK13(5603)	MAPKAPK3(7867)	0
MAPK13(5603)	EEF2K(29904)	0
MAPK9(5601)	RB1(5925)	0
MAPK9(5601)	RET(5979)	0
MAPK9(5601)	MAP2K4(6416)	0
MAPK9(5601)	TP53(7157)	0
MAPK9(5601)	TRAF2(7186)	0
MAPK9(5601)	SH3BP5(9467)	0
MAPK9(5601)	BCL2L11(10018)	0
MAPK9(5601)	MAPK8IP3(23162)	0
MAPK9(5601)	EEF2K(29904)	0
MAPK8(5599)	REL(5966)	0
MAPK8(5599)	RET(5979)	0
MAPK8(5599)	MAP2K4(6416)	0
MAPK8(5599)	SPIB(6689)	0
MAPK8(5599)	STAT3(6774)	0
MAPK8(5599)	MAP3K7(6885)	0
MAPK8(5599)	TP53(7157)	0
MAPK8(5599)	IKBKAP(8518)	0
MAPK8(5599)	TNFSF11(8600)	0
MAPK8(5599)	COPS2(9318)	0
MAPK8(5599)	SH3BP5(9467)	0
MAPK8(5599)	BCL2L11(10018)	0
MAPK8(5599)	MAPK8IP3(23162)	0
MAPK8(5599)	EEF2K(29904)	0
MAPK8(5599)	BMF(90427)	0
EIF2AK2(5610)	DNAJC3(5611)	0
EIF2AK2(5610)	RAC1(5879)	0
EIF2AK2(5610)	STAT1(6772)	0
EIF2AK2(5610)	STAT3(6774)	0
EIF2AK2(5610)	MAP3K7(6885)	0
EIF2AK2(5610)	TP53(7157)	0
EIF2AK2(5610)	PRKRA(8575)	0
EIF2AK2(5610)	MAP3K7IP2(23118)	0
EIF2AK2(5610)	STRBP(55342)	0
EIF2AK2(5610)	PPP2R5A(5525)	0
PPP2R5A(5525)	SHC1(6464)	0
PPP2R5A(5525)	TP73L(8626)	0
DNAJC3(5611)	EIF2AK3(9451)	0
PPIB(5479)	STAT5A(6776)	0
NEK3(4752)	VAV1(7409)	0
NEK3(4752)	VAV2(7410)	0
PSEN1(5663)	ICAM5(7087)	0
PSEN1(5663)	YME1L1(10730)	0
PSEN1(5663)	DLL1(28514)	0
PLK1(5347)	PSMB1(5689)	0
PLK1(5347)	TUBA1(7277)	0
PLK1(5347)	TUBG1(7283)	0
PLK1(5347)	WEE1(7465)	0
PLK1(5347)	PKMYT1(9088)	0
PLK1(5347)	KIF23(9493)	0
PLK1(5347)	PITPNM1(9600)	0
PLK1(5347)	C7orf20(51608)	0
PLK1(5347)	CEP55(55165)	0
PLK1(5347)	GORASP1(64689)	0
PLK1(5347)	TUBB(203068)	0
PLK1(5347)	ASPM(259266)	0
ATXN3(4287)	RAD23A(5886)	0
ATXN3(4287)	RAD23B(5887)	0
PSME1(5720)	VCL(7414)	0
PSME1(5720)	VIM(7431)	0
PSME1(5720)	USP22(23326)	0
PTBP1(5725)	SFPQ(6421)	0
PTGS2(5743)	TP53(7157)	0
PTGS2(5743)	BAT5(7920)	0
PTK2(5747)	PTPN11(5781)	0
PTK2(5747)	RET(5979)	0
PTK2(5747)	ROCK1(6093)	0
PTK2(5747)	SELE(6401)	0
PTK2(5747)	SHC1(6464)	0
PTK2(5747)	STAT1(6772)	0
PTK2(5747)	SYK(6850)	0
PTK2(5747)	TNFRSF1A(7132)	0
PTK2(5747)	TP53(7157)	0
PTK2(5747)	TRIO(7204)	0
PTK2(5747)	VCL(7414)	0
PTK2(5747)	VIL2(7430)	0
PTK2(5747)	CXCR4(7852)	0
PTK2(5747)	PIAS1(8554)	0
PTK2(5747)	RIPK1(8737)	0
PTK2(5747)	SOCS2(8835)	0
PTK2(5747)	ATG12(9140)	0
PTK2(5747)	MAPK8IP3(23162)	0
PTK2(5747)	PPP1CB(5500)	0
LAMA4(3910)	PTN(5764)	0
LAMA4(3910)	TP53(7157)	0
LAMA4(3910)	ATF7IP(55729)	0
PTN(5764)	PTPRS(5802)	0
PTN(5764)	PTPRZ1(5803)	0
PTN(5764)	RIT1(6016)	0
PTN(5764)	SDC1(6382)	0
PTN(5764)	TP53BP2(7159)	0
PTN(5764)	TBRG4(9238)	0
PTN(5764)	FEZ1(9638)	0
PTN(5764)	DUSP12(11266)	0
PTN(5764)	ITSN2(50618)	0
PTN(5764)	CCDC53(51019)	0
PTN(5764)	LUC7L2(51631)	0
PTN(5764)	SLC25A36(55186)	0
PTN(5764)	BTBD2(55643)	0
PTN(5764)	APOBEC3G(60489)	0
PTN(5764)	JOSD3(79101)	0
PTN(5764)	HSPBAP1(79663)	0
PTN(5764)	CACNB4(785)	0
PTN(5764)	CAPZB(832)	0
PTPN6(5777)	PTPN11(5781)	0
PTPN6(5777)	PTPRC(5788)	0
PTPN6(5777)	ROS1(6098)	0
PTPN6(5777)	SHC1(6464)	0
PTPN6(5777)	STAT5B(6777)	0
PTPN6(5777)	STAT6(6778)	0
PTPN6(5777)	SYK(6850)	0
PTPN6(5777)	TNFRSF1A(7132)	0
PTPN6(5777)	TRAF6(7189)	0
PTPN6(5777)	TYK2(7297)	0
PTPN6(5777)	ZAP70(7535)	0
PTPN6(5777)	CXCR4(7852)	0
PTPN6(5777)	IRS2(8660)	0
PTPN6(5777)	KHDRBS1(10657)	0
PTPN6(5777)	KLRA1(10748)	0
PTPN6(5777)	LILRB4(11006)	0
PTPN6(5777)	BLNK(29760)	0
PTPN6(5777)	PAG1(55824)	0
PTPN6(5777)	TLR10(81793)	0
PTPN6(5777)	SLAMF6(114836)	0
PTPN6(5777)	BTLA(151888)	0
MPL(4352)	PTPN11(5781)	0
MPL(4352)	SHC1(6464)	0
MPL(4352)	THPO(7066)	0
MPL(4352)	SOCS1(8651)	0
MPL(4352)	IRS2(8660)	0
PIK3CG(5294)	PTPN11(5781)	0
PKN2(5586)	PTPN13(5783)	0
PTPRA(5786)	PTPRD(5789)	0
PTPRA(5786)	PTPRF(5792)	0
PTPRA(5786)	PTPRM(5797)	0
PTPRA(5786)	PTPRS(5802)	0
PTPRC(5788)	RASA1(5921)	0
PTPRC(5788)	TYK2(7297)	0
PTPRC(5788)	VIL2(7430)	0
PTPRC(5788)	ZAP70(7535)	0
PTPRC(5788)	CXCR4(7852)	0
PTPRC(5788)	ANP32A(8125)	0
PTPRC(5788)	SCAP1(8631)	0
PTPRE(5791)	PTPRS(5802)	0
PTPRE(5791)	YES1(7525)	0
PTPRE(5791)	PTPRD(5789)	0
PTPRD(5789)	PTPRF(5792)	0
PTPRD(5789)	PTPRS(5802)	0
PTPRF(5792)	SKIL(6498)	0
PTPRF(5792)	TRIO(7204)	0
PTPRF(5792)	IRS2(8660)	0
PTPRF(5792)	PRPF40A(55660)	0
PTPRK(5796)	PTPRM(5797)	0
PTPRK(5796)	TK1(7083)	0
PTPRM(5797)	PTPRS(5802)	0
PIM1(5292)	PTPRO(5800)	0
PIM1(5292)	SHMT1(6470)	0
PIM1(5292)	CBX3(11335)	0
PTPRN(5798)	PTPRS(5802)	0
PTPRN(5798)	SNTB2(6645)	0
PTPRN(5798)	MADD(8567)	0
PTPRN(5798)	PTPRT(11122)	0
GRLF1(2909)	PTPRZ1(5803)	0
PURA(5813)	RB1(5925)	0
PURA(5813)	SP1(6667)	0
PTPN11(5781)	RET(5979)	0
PTPN11(5781)	SELE(6401)	0
PTPN11(5781)	SHC1(6464)	0
PTPN11(5781)	SLAMF1(6504)	0
PTPN11(5781)	SOS1(6654)	0
PTPN11(5781)	STAT1(6772)	0
PTPN11(5781)	STAT3(6774)	0
PTPN11(5781)	STAT5A(6776)	0
PTPN11(5781)	STAT5B(6777)	0
PTPN11(5781)	TIE1(7075)	0
PTPN11(5781)	TNFRSF1A(7132)	0
PTPN11(5781)	CXCR4(7852)	0
PTPN11(5781)	IRS2(8660)	0
PTPN11(5781)	SOCS3(9021)	0
PTPN11(5781)	LILRB4(11006)	0
PTPN11(5781)	SIT1(27240)	0
PTPN11(5781)	PAG1(55824)	0
PTPN11(5781)	SLAMF6(114836)	0
PTPN11(5781)	GAB3(139716)	0
PTPN11(5781)	BTLA(151888)	0
PTEN(5728)	STK11(6794)	0
PTEN(5728)	TP53(7157)	0
PTEN(5728)	UTP14A(10813)	0
PTEN(5728)	MAST2(23139)	0
RAB5A(5868)	RASA1(5921)	0
RAB5A(5868)	STX4A(6810)	0
RAB5A(5868)	TSC2(7249)	0
RAB5A(5868)	EEA1(8411)	0
RAB5A(5868)	USP6NL(9712)	0
BICD1(636)	CPNE4(131034)	0
RAB27A(5873)	ZBTB16(7704)	0
RAB27A(5873)	C14orf1(11161)	0
RAB27A(5873)	SYTL2(54843)	0
RAB27A(5873)	UNC13D(201294)	0
RAC1(5879)	RASGRF1(5923)	0
RAC1(5879)	RPS6KB1(6198)	0
RAC1(5879)	STAT1(6772)	0
RAC1(5879)	STAT3(6774)	0
RAC1(5879)	TIAM1(7074)	0
RAC1(5879)	TRIO(7204)	0
RAC1(5879)	TUBA1(7277)	0
RAC1(5879)	VAV1(7409)	0
RAC1(5879)	VAV2(7410)	0
RAC1(5879)	WAS(7454)	0
RAC1(5879)	IQGAP1(8826)	0
RAC1(5879)	SYNJ2(8871)	0
RAC1(5879)	VAV3(10451)	0
RAC1(5879)	CDC42SE1(56882)	0
RAC1(5879)	CDC42SE2(56990)	0
RAC1(5879)	CDGAP(57514)	0
RAC1(5879)	PLEKHG2(64857)	0
RAC1(5879)	DOCK8(81704)	0
RAC1(5879)	PLXNB1(5364)	0
PLXNB1(5364)	ARHGEF11(9826)	0
PLXNB1(5364)	RND1(27289)	0
RAD1(5810)	RAD17(5884)	0
RAD1(5810)	DNAJC7(7266)	0
POLE(5426)	RAD17(5884)	0
POLE(5426)	XRCC5(7520)	0
POLE(5426)	TOPBP1(11073)	0
RAD9A(5883)	RAD17(5884)	0
RAD9A(5883)	DNAJC7(7266)	0
RAD9A(5883)	TOPBP1(11073)	0
RAD9A(5883)	ITSN2(50618)	0
RAD51(5888)	RAD52(5893)	0
RAD51(5888)	RPA1(6117)	0
RAD51(5888)	TP53(7157)	0
RAD51(5888)	SUMO1(7341)	0
RAD51(5888)	VIM(7431)	0
RAD51(5888)	RAD54L(8438)	0
RAD51(5888)	DNAJA3(9093)	0
RAD51C(5889)	RAD51L1(5890)	0
RAD51C(5889)	XRCC3(7517)	0
RAD52(5893)	RPA1(6117)	0
RAD52(5893)	RPA2(6118)	0
RAD52(5893)	SUMO1(7341)	0
RAD52(5893)	WRN(7486)	0
RAF1(5894)	RAP1A(5906)	0
RAF1(5894)	RB1(5925)	0
RAF1(5894)	RBL2(5934)	0
RAF1(5894)	STK3(6788)	0
RAF1(5894)	VAV1(7409)	0
RAF1(5894)	YWHAE(7531)	0
RAF1(5894)	COPS3(8533)	0
RAF1(5894)	RFXANK(8625)	0
RAF1(5894)	CFLAR(8837)	0
RAF1(5894)	RRAS2(22800)	0
RAF1(5894)	MAPK8IP3(23162)	0
RAF1(5894)	PBK(55872)	0
RAF1(5894)	PRKG1(5592)	0
RAF1(5894)	GNG4(2786)	0
PRKG1(5592)	RGS2(5997)	0
PRKG1(5592)	SPP1(6696)	0
PRKG1(5592)	VASP(7408)	0
PRKG1(5592)	SF1(7536)	0
GNG4(2786)	GNB5(10681)	0
PTMA(5757)	RAN(5901)	0
PTMA(5757)	SET(6418)	0
PTMA(5757)	STAT3(6774)	0
PTMA(5757)	NCOR1(9611)	0
PTMA(5757)	SIN3A(25942)	0
RAN(5901)	RANBP2(5903)	0
RAN(5901)	XPO1(7514)	0
RAN(5901)	DDEF2(8853)	0
RAN(5901)	NUP153(9972)	0
RAN(5901)	RANBP9(10048)	0
RAN(5901)	NUP50(10762)	0
RANBP2(5903)	XPO1(7514)	0
RAP1A(5906)	RASA1(5921)	0
RAP1A(5906)	TCEB3(6924)	0
RAP1A(5906)	FADD(8772)	0
RAP1A(5906)	TNFRSF10C(8794)	0
RAP1A(5906)	RAPGEF5(9771)	0
RAP1A(5906)	RASGRP2(10235)	0
RAP1A(5906)	RGS14(10636)	0
RAP1A(5906)	FAF1(11124)	0
RAP1A(5906)	RAPGEF6(51735)	0
RAP1A(5906)	APBB1IP(54518)	0
RAP1A(5906)	RALGDS(5900)	0
RAP1A(5906)	KRIT1(889)	0
RALGDS(5900)	RIT1(6016)	0
RALGDS(5900)	RRAS2(22800)	0
RASA1(5921)	SHC1(6464)	0
RASA1(5921)	SYK(6850)	0
RASA1(5921)	YES1(7525)	0
RASA1(5921)	ZAP70(7535)	0
RASA1(5921)	SOCS3(9021)	0
RASA1(5921)	DNAJA3(9093)	0
RASA1(5921)	AURKB(9212)	0
RASA1(5921)	MAP4K4(9448)	0
RASA1(5921)	KHDRBS1(10657)	0
RASA1(5921)	PAG1(55824)	0
RB1(5925)	RBBP4(5928)	0
RB1(5925)	SKP2(6502)	0
RB1(5925)	SP1(6667)	0
RB1(5925)	SP3(6670)	0
RB1(5925)	SPI1(6688)	0
RB1(5925)	SPIB(6689)	0
RB1(5925)	ZBTB16(7704)	0
RB1(5925)	PRDM2(7799)	0
RB1(5925)	PIK3R3(8503)	0
RB1(5925)	ENC1(8507)	0
RB1(5925)	PRKRA(8575)	0
RB1(5925)	CREG1(8804)	0
RB1(5925)	HDAC3(8841)	0
RB1(5925)	CCNA1(8900)	0
RB1(5925)	THOC1(9984)	0
RB1(5925)	TRAP1(10131)	0
RB1(5925)	SNW1(22938)	0
RB1(5925)	BDP1(55814)	0
RB1(5925)	RBAK(57786)	0
RB1(5925)	E2F3(1871)	0
RB1(5925)	MDM4(4194)	0
RB1(5925)	MNDA(4332)	0
RB1(5925)	GTF3C2(2976)	0
E2F3(1871)	SP1(6667)	0
E2F3(1871)	TFDP1(7027)	0
E2F3(1871)	TFDP2(7029)	0
E2F3(1871)	YY1(7528)	0
E2F3(1871)	RYBP(23429)	0
MDM4(4194)	TP53(7157)	0
MDM4(4194)	USP7(7874)	0
MNDA(4332)	RBL2(5934)	0
MNDA(4332)	TP53(7157)	0
RARA(5914)	RXRA(6256)	0
RARA(5914)	RXRG(6258)	0
RARA(5914)	SP1(6667)	0
RARA(5914)	STAT5B(6777)	0
RARA(5914)	UBE3A(7337)	0
RARA(5914)	ZBTB16(7704)	0
RARA(5914)	NR0B2(8431)	0
RARA(5914)	NCOA1(8648)	0
RARA(5914)	PCAF(8850)	0
RARA(5914)	COPS2(9318)	0
RARA(5914)	NCOR2(9612)	0
RARA(5914)	SNW1(22938)	0
RBBP4(5928)	SP1(6667)	0
RBBP4(5928)	SP3(6670)	0
RBBP4(5928)	HDAC3(8841)	0
RBBP4(5928)	MTA1(9112)	0
RBBP4(5928)	MTA2(9219)	0
RBBP4(5928)	SIN3A(25942)	0
RBL1(5933)	SP1(6667)	0
RBL1(5933)	CREG1(8804)	0
RBL1(5933)	CCNA1(8900)	0
RBL1(5933)	SNW1(22938)	0
REL(5966)	RELA(5970)	0
REL(5966)	SP1(6667)	0
REL(5966)	TNIP2(79155)	0
REL(5966)	PPP4C(5531)	0
PPP4C(5531)	RELA(5970)	0
PPP4C(5531)	HDAC3(8841)	0
PPP4C(5531)	PPP4R2(151987)	0
RELA(5970)	RELB(5971)	0
RELA(5970)	RXRA(6256)	0
RELA(5970)	SP1(6667)	0
RELA(5970)	SRF(6722)	0
RELA(5970)	STAT1(6772)	0
RELA(5970)	STAT3(6774)	0
RELA(5970)	STAT6(6778)	0
RELA(5970)	MAP3K7(6885)	0
RELA(5970)	TERT(7015)	0
RELA(5970)	TP53BP2(7159)	0
RELA(5970)	PIAS1(8554)	0
RELA(5970)	HDAC3(8841)	0
RELA(5970)	PCAF(8850)	0
RELA(5970)	RPS6KA5(9252)	0
RELA(5970)	NCOR2(9612)	0
RELA(5970)	AKAP8(10270)	0
RELA(5970)	PIAS3(10401)	0
RELA(5970)	FAF1(11124)	0
RELA(5970)	TRIB3(57761)	0
RELA(5970)	TNIP2(79155)	0
RELA(5970)	SNIP1(79753)	0
BCL7A(605)	RELB(5971)	0
RELB(5971)	DPF2(5977)	0
RELB(5971)	SMARCC2(6601)	0
RET(5979)	SHC1(6464)	0
RET(5979)	STAT3(6774)	0
RET(5979)	DOK3(79930)	0
RFC3(5983)	RFC4(5984)	0
RAD17(5884)	RFC4(5984)	0
RFC4(5984)	BRD4(23476)	0
RFX1(5989)	RFX2(5990)	0
RFX1(5989)	RFX3(5991)	0
RFX3(5991)	TRAF2(7186)	0
RFX5(5993)	RFXAP(5994)	0
RFX5(5993)	RFXANK(8625)	0
PRKCG(5582)	RGS2(5997)	0
PRKCG(5582)	SDC2(6383)	0
PRKCG(5582)	TIAM1(7074)	0
PRKCG(5582)	VTN(7448)	0
PRKCG(5582)	EXOC5(10640)	0
RGS3(5998)	MAPK12(6300)	0
RGS3(5998)	YWHAE(7531)	0
RGS3(5998)	HIPK3(10114)	0
PTAFR(5724)	RGS4(5999)	0
PTAFR(5724)	TYK2(7297)	0
IFRD1(3475)	RIT1(6016)	0
RIT1(6016)	RLF(6018)	0
ROCK1(6093)	VIL2(7430)	0
ROCK1(6093)	VIM(7431)	0
ROCK1(6093)	LIMK2(3985)	0
LIMK2(3985)	CDC42BPA(8476)	0
LIMK2(3985)	HIPK3(10114)	0
RORA(6095)	NCOA2(10499)	0
RPA1(6117)	RPA2(6118)	0
RPA1(6117)	RPA3(6119)	0
RPA1(6117)	TP53(7157)	0
RPA1(6117)	WRN(7486)	0
RPA1(6117)	XPA(7507)	0
RPA1(6117)	AICDA(57379)	0
RPA2(6118)	RPA3(6119)	0
RPA2(6118)	STAT3(6774)	0
RPA2(6118)	UNG(7374)	0
RPA2(6118)	XPA(7507)	0
RPA2(6118)	UNG2(10309)	0
RPA2(6118)	UTP14A(10813)	0
NVL(4931)	RPL5(6125)	0
RPL5(6125)	PPM1D(8493)	0
RPL5(6125)	MAP3K14(9020)	0
RPL5(6125)	UPF2(26019)	0
RPL5(6125)	PDCD4(27250)	0
RAD23A(5886)	TRAF2(7186)	0
RAD23A(5886)	XPC(7508)	0
NR4A2(4929)	RPS6KA1(6195)	0
NR4A2(4929)	RXRA(6256)	0
RPS6KA1(6195)	SRF(6722)	0
RPS6KA1(6195)	SYK(6850)	0
RPS6KA1(6195)	NR4A3(8013)	0
RPS6KA1(6195)	EEF2K(29904)	0
NCBP1(4686)	RPS6KB1(6198)	0
RPS27A(6233)	MAST2(23139)	0
RPS27A(6233)	GGA1(26088)	0
RRM1(6240)	RRM2(6241)	0
RRM1(6240)	RRM2B(50484)	0
RARG(5916)	RXRA(6256)	0
RARG(5916)	RXRG(6258)	0
RARB(5915)	NCOA1(8648)	0
S100A1(6271)	S100A4(6275)	0
S100A1(6271)	NIF3L1(60491)	0
S100A4(6275)	TP53(7157)	0
S100A4(6275)	SEPT6(23157)	0
S100A4(6275)	SEPT7(989)	0
SEPT7(989)	SEPT9(10801)	0
MAPK12(6300)	MAP2K4(6416)	0
MAPK12(6300)	SH3BP5(9467)	0
MAPK12(6300)	EEF2K(29904)	0
MAPK12(6300)	MAP2K3(5606)	0
HSPE1(3336)	C14orf1(11161)	0
SATB1(6304)	PCAF(8850)	0
SATB1(6304)	MTA2(9219)	0
CCL2(6347)	CCBP2(1238)	0
CCBP2(1238)	CCL3(6348)	0
CCBP2(1238)	CCL4(6351)	0
CCBP2(1238)	CCL5(6352)	0
CCBP2(1238)	CCL7(6354)	0
CCBP2(1238)	CCL11(6356)	0
CCBP2(1238)	CCL13(6357)	0
CCBP2(1238)	CCL21(6366)	0
CCBP2(1238)	CCL25(6370)	0
CCL3(6348)	CCL4(6351)	0
CCL3(6348)	TGFB1(7040)	0
CCL5(6352)	SDC1(6382)	0
CCL5(6352)	SDC4(6385)	0
MMP14(4323)	CCL7(6354)	0
MMP14(4323)	SDC1(6382)	0
MMP14(4323)	TIMP2(7077)	0
MMP14(4323)	TIMP3(7078)	0
MMP14(4323)	TIMP4(7079)	0
CCL7(6354)	FEZ1(9638)	0
PACS1(55690)	SDC1(6382)	0
PACS1(55690)	CLCN7(1186)	0
NF1(4763)	SDC2(6383)	0
NF1(4763)	DNAJC7(7266)	0
SDC4(6385)	CXCR4(7852)	0
SDC2(6383)	SPARC(6678)	0
SDC2(6383)	TGFB1(7040)	0
SDC2(6383)	TGFBR3(7049)	0
SDC2(6383)	VIL2(7430)	0
SDC2(6383)	TNFSF13(8741)	0
CXCL12(6387)	CXCR4(7852)	0
SELE(6401)	SELL(6402)	0
SELE(6401)	VCL(7414)	0
SELP(6403)	VIL2(7430)	0
SELL(6402)	VIL2(7430)	0
MAPK10(5602)	MAP2K4(6416)	0
MAPK10(5602)	TP53(7157)	0
MAPK10(5602)	SH3BP5(9467)	0
MAPK10(5602)	BCL2L11(10018)	0
MAPK10(5602)	MAPK8IP3(23162)	0
MAP2K4(6416)	MAP3K7(6885)	0
MAP2K4(6416)	MAP3K12(7786)	0
MAP2K4(6416)	MAP3K14(9020)	0
MAP2K4(6416)	MAPK8IP3(23162)	0
SET(6418)	ANP32A(8125)	0
SET(6418)	SETBP1(26040)	0
SFPQ(6421)	TOP1(7150)	0
SFPQ(6421)	SIN3A(25942)	0
SFPQ(6421)	PSPC1(55269)	0
SFPQ(6421)	EXOSC5(56915)	0
SFPQ(6421)	SFRS12(140890)	0
DDR2(4921)	SHC1(6464)	0
PIK3R2(5296)	SHC1(6464)	0
PIK3R2(5296)	SOS1(6654)	0
PIK3R2(5296)	SYK(6850)	0
PIK3R2(5296)	TGFBR2(7048)	0
PIK3R2(5296)	SOCS1(8651)	0
PIK3R2(5296)	IRS2(8660)	0
PIK3R2(5296)	SOCS6(9306)	0
PIK3R2(5296)	WASF3(10810)	0
PTPN2(5771)	SHC1(6464)	0
PTPN2(5771)	STAT1(6772)	0
PTPN2(5771)	STAT3(6774)	0
PTPN2(5771)	STAT5A(6776)	0
PTPN2(5771)	STAT5B(6777)	0
GAS1(2619)	DLK1(8788)	0
PTCH(5727)	SMO(6608)	0
